ID,Politics_Today,Vaccine_Willingness,Financial_Security,Conflict_1,Conflict_2,Conflict_3,Authoritarian_1,Authoritarian_2,Authoritarian_3,Authoritarian_4,YOB,FSA,Age,Gender,Education,Income,Children,Home_Ownership,Region,Rural_FSA
1925,Conservative Party led by Erin O’Toole,NA,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1951,E4Z,55+,Male,Trades,"$50,000 - $69,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1929,Undecided/unsure,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1945,C0B,55+,Male,HS,"0 - $34,999",No,Rented (even if no cash rent is paid)?,Atlantic,Yes
1930,Don’t intend to vote,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Creative,Good manners,1944,E4G,55+,Female,HS,"0 - $34,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1931,Don’t intend to vote,Not at all willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Obedience,Well-behaved,Curiosity,1974,B0V,35-54,Female,HS,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1932,Conservative Party led by Erin O’Toole,Not at all willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1972,E3A,35-54,Male,College,"$35,000 - $49,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1933,Undecided/unsure,Not too willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1972,B0S,35-54,Female,HS,NA,Yes,Rented (even if no cash rent is paid)?,Atlantic,Yes
1934,Conservative Party led by Erin O’Toole,Very willing,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Respect for elders,Obedience,Well-behaved,Curiosity,1975,B0W,35-54,Female,Bachelors,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,Yes
1935,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Well-behaved,Good manners,1989,E3A,18-34,Female,Advanced,"$35,000 - $49,999",No,Rented (even if no cash rent is paid)?,Atlantic,No
1936,Undecided/unsure,NA,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Good manners,1970,C1B,35-54,Female,College,"0 - $34,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1937,Liberal Party led by Justin Trudeau,Somewhat willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1965,A1N,55+,Female,College,"$35,000 - $49,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1938,NDP led by Jagmeet Singh,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1986,B4C,18-34,Female,Bachelors,"0 - $34,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1939,Green Party led by Annamie Paul,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Creative,Good manners,1955,E2K,55+,Female,College,"0 - $34,999",Yes,Rented (even if no cash rent is paid)?,Atlantic,No
1940,A different political party,Not at all willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Self-reliance,Well-behaved,Good manners,1956,B4A,55+,Male,HS,NA,No,Rented (even if no cash rent is paid)?,Atlantic,No
1941,Conservative Party led by Erin O’Toole,NA,Yes,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Well-behaved,Good manners,1982,E5A,35-54,Female,Trades,"$100,000 - $149,999",Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1945,Liberal Party led by Justin Trudeau,Very willing,No,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Respect for elders,Obedience,Well-behaved,Good manners,1968,B1P,35-54,Male,Bachelors,"0 - $34,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1946,Undecided/unsure,Very willing,NA,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs",Independence,Self-reliance,Creative,Curiosity,1968,B2X,35-54,Female,Bachelors,NA,Yes,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
1947,Undecided/unsure,Very willing,Yes,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common,Independence,Self-reliance,Creative,Curiosity,1953,B2W,55+,Male,HS,"$50,000 - $69,999",No,Owned by you or a member of your household (even if it is still being paid for)?,Atlantic,No
